Dist.Code,Sh_Dist_code,FID_1,State,AgroClimate,District,Year,RICE.AREA..1000.ha.,RICE.PRODUCTION..1000.tons.,RICE.YIELD..Kg.per.ha.,RICE.SHARE.IN.TOTAL..Percent.,Crops,IMD_RF,IMD_Tmax,SD_RF_jun_nov
115,14024,231,MAHARASHTRA,Western Plateau and Hill Region,Amravati,2017,8.9,3,337,NA,Rice,639.4995174,32.26721052,6.855146378
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1990,8.8,7,795,0.95,Rice,1359.892026,29.16004093,18.76631708
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1991,8.2,3.5,427,0.91,Rice,626.9957626,29.42467165,10.08116119
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1992,6.2,4.8,774,0.66,Rice,1023.874747,29.049927,15.39842072
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1993,6.7,4.6,687,0.72,Rice,826.5138794,29.38726203,10.12591443
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1994,5.3,5,943,0.56,Rice,1143.986591,30.05396334,13.75507798
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1995,5,2.8,560,0.52,Rice,1046.387936,29.76194747,13.93623271
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1996,5.7,4.6,807,0.59,Rice,874.9000427,29.94662317,9.151850867
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1997,6.2,3.5,565,0.63,Rice,816.1483337,29.6422526,9.433263779
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1998,5.4,4,741,0.55,Rice,951.2663528,29.86808634,10.38004947
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,1999,5.3,4.6,868,0.55,Rice,1112.939478,29.7717123,13.13755674
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2000,5.2,4.3,827,0.53,Rice,897.6165131,29.67023849,13.28920031
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2001,4.8,4.8,1000,0.49,Rice,940.7819427,29.85554306,13.89057722
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2002,3.7,2.4,649,0.38,Rice,981.5945999,29.69272995,16.83391094
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2003,3.3,2,606,0.34,Rice,1000.763275,29.75202545,12.49462588
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2004,2.4,0.8,333,0.25,Rice,565.3554764,29.53945748,7.377484155
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2005,1.8,0.9,500,0.2,Rice,1181.2285,30.01547003,16.63994236
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2006,0.6,0.3,500,0.06,Rice,1133.557175,30.50991154,20.33754973
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2007,0.6,0.4,667,0.06,Rice,987.2529968,30.18223468,12.56148968
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2008,0.5,0.2,400,0.05,Rice,785.5530548,30.31215684,10.05274925
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2009,0.2,0.33,1638,0.02,Rice,615.0066376,30.67297196,7.591800833
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2011,0.1,0.1,1000,0.01,Rice,843.3719055,30.62974127,9.624760032
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2012,0.1,0.04,408,0.01,Rice,993.6463806,30.03634715,12.80329218
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2016,0.1,0.04,400,NA,Rice,1050.980292,32.68672117,13.20576148
116,14025,255,MAHARASHTRA,Western Plateau and Hill Region,Yavatmal,2017,0.1,0.04,400,NA,Rice,666.7797928,32.97176139,8.241754794
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1990,3.9,2.5,641,0.94,Rice,1364.444598,29.11829217,18.82568441
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1991,3.5,1.7,486,0.86,Rice,758.6009086,29.38755735,15.82686915
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1992,3.3,2.7,818,0.83,Rice,1021.193351,29.01651414,15.08260182
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1993,2.1,2.2,1048,0.51,Rice,847.4445365,29.42217159,9.080495289
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1994,1.7,1.5,882,0.4,Rice,1364.13147,30.12536939,20.08738109
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1995,1.4,1.6,1143,0.34,Rice,944.7937535,29.77559153,12.89083522
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1996,1.3,1.3,1000,0.31,Rice,776.7174944,29.94020589,8.589563778
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1997,0.8,0.4,500,0.18,Rice,838.5961129,29.63819154,9.885709354
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1998,0.5,0.5,1000,0.11,Rice,584.0885053,29.8529946,6.910555363
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,1999,0.5,0.3,600,0.11,Rice,1035.951146,29.72365952,13.44648361
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2000,0.6,0.3,500,0.14,Rice,833.2891715,29.64044476,12.08132178
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2001,0.5,0.3,600,0.12,Rice,926.3662807,29.94942125,14.29641901
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2002,0.5,0.3,600,0.11,Rice,756.0119803,29.73758094,13.30288138
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2003,0.3,0.2,667,0.07,Rice,926.9703805,29.79400698,11.17395769
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2004,0.2,0.2,1000,0.05,Rice,683.7818691,29.53037103,9.307941232
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2005,0.2,0.2,1000,0.05,Rice,1073.885001,30.03214296,13.27441529
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2006,0.1,0.1,1000,0.02,Rice,901.4486782,30.49299431,13.2729826
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2007,0.1,0.09,949,0.02,Rice,1181.286708,30.1738437,17.60398824
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2016,0.1,0.09,900,NA,Rice,1007.888864,32.05015786,11.8205813
117,14026,254,MAHARASHTRA,Western Plateau and Hill Region,Wardha,2017,0.1,0.09,900,NA,Rice,841.3082711,32.26272827,10.25052166
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1990,38.1,38.4,1008,6.16,Rice,1054.221696,29.52843761,12.31569996
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1991,39.1,40.1,1026,6.75,Rice,836.3166178,29.21046607,13.67069022
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1992,38.3,45.9,1198,6.53,Rice,1024.243148,29.54355558,14.40028521
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1993,36.8,51.7,1405,5.96,Rice,1101.765116,29.1505483,12.35645599
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1994,37.1,50.1,1350,6.29,Rice,1586.979879,29.78838507,22.60061188
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1995,38.6,51.3,1329,6.25,Rice,943.1628377,29.70221329,11.50848242
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1996,34.5,47.1,1365,5.42,Rice,784.2090332,29.74865945,8.753500334
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1997,53.5,43.6,815,7.5,Rice,981.9679647,29.63885117,11.58788172
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1998,29.2,40.3,1380,4.29,Rice,1071.023303,29.85201454,11.17579254
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,1999,37.7,42.2,1119,5.78,Rice,1152.679167,29.53633308,12.29604327
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2000,37.7,37.4,992,6.35,Rice,1096.340767,29.54965591,18.07107019
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2001,42.7,55.1,1290,7.21,Rice,1180.170825,29.66812706,17.32296244
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2002,43.5,42.1,968,7.35,Rice,940.2454793,29.49301783,15.10780862
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2003,44.9,65.3,1454,7.5,Rice,1117.603666,29.48945713,13.5087724
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2004,43.3,41.6,961,7.26,Rice,680.8568298,29.29176553,8.75655063
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2005,45.8,62.9,1373,7.26,Rice,1310.124455,29.75986513,18.39641209
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2006,46.8,70.6,1509,7.49,Rice,966.344279,30.356987,13.86031926
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2007,49.7,75.6,1521,7.79,Rice,1205.525244,29.83998394,16.50049343
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2008,57.5,54.6,950,9.53,Rice,816.1629272,29.90169907,10.66779979
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2009,70.9,81.27,1146,10.96,Rice,995.0272339,30.29672559,11.21016566
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2010,71.5,70.3,983,11.04,Rice,1261.514974,30.19433308,12.52159665
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2011,77.5,117.4,1515,11.42,Rice,897.1100708,30.09499264,9.873638312
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2012,67.1,100.45,1497,10.18,Rice,1099.878898,29.58885988,13.95683575
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2013,77.8,105.2,1352,11.76,Rice,1537.769775,30.21316147,18.67184423
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2014,78.8,95.5,1212,12.03,Rice,765.4385498,30.07445049,13.75941124
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2015,88.7,107.3,1210,13.42,Rice,1044.092037,30.19633325,15.33866367
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2016,87.7,170.4,1943,NA,Rice,918.6941081,31.26080545,10.34231853
118,14027,244,MAHARASHTRA,Western Plateau and Hill Region,Nagpur,2017,97.28,183.6,1887,NA,Rice,922.4154622,31.5269537,13.25699005
119,14028,233,MAHARASHTRA,NA,Bhandara,1990,342,425.6,1244,69.58,Rice,1424.159716,29.13074048,13.87985652
119,14028,233,MAHARASHTRA,NA,Bhandara,1991,331.9,354.4,1068,75.01,Rice,1090.732278,29.38405577,17.52383355
119,14028,233,MAHARASHTRA,NA,Bhandara,1992,328.2,384.6,1172,73.31,Rice,1233.681383,29.0145429,16.6672928
119,14028,233,MAHARASHTRA,NA,Bhandara,1993,337,440.4,1307,69.99,Rice,1267.193516,29.27713076,14.99370289
119,14028,233,MAHARASHTRA,NA,Bhandara,1994,323.6,385.3,1191,68.7,Rice,2127.269261,29.9590737,27.07357693
119,14028,233,MAHARASHTRA,NA,Bhandara,1995,330.3,482.9,1462,70.19,Rice,1269.243692,29.72914855,16.20293515
119,14028,233,MAHARASHTRA,NA,Bhandara,1996,283,383.3,1354,67.49,Rice,863.6608538,29.90432421,10.7856992
119,14028,233,MAHARASHTRA,NA,Bhandara,1997,286.7,359.5,1254,63.85,Rice,1235.768947,29.66369343,16.07448135
119,14028,233,MAHARASHTRA,NA,Bhandara,1998,324.9,386.9,1191,68.66,Rice,1366.70513,29.83879566,14.69324057
119,14028,233,MAHARASHTRA,NA,Bhandara,1999,336.7,476.4,1432.5,72.015,Rice,1284.271018,29.67365392,15.62014961
119,14028,233,MAHARASHTRA,NA,Bhandara,2000,325.7,306.6,951.5,60.33,Rice,1104.458762,29.66813087,15.18220799
119,14028,233,MAHARASHTRA,NA,Bhandara,2001,327.6,442,1353.5,59.63,Rice,1458.022086,29.85068671,21.06427261
119,14028,233,MAHARASHTRA,NA,Bhandara,2002,344.5,371.3,1078,63.355,Rice,1150.521537,29.66453552,16.40669857
119,14028,233,MAHARASHTRA,NA,Bhandara,2003,349.9,538.8,1540,61.985,Rice,1544.21392,29.77580643,17.32840933
119,14028,233,MAHARASHTRA,NA,Bhandara,2004,329.7,224.5,680.5,63.695,Rice,976.0848781,29.49176153,12.58718923
119,14028,233,MAHARASHTRA,NA,Bhandara,2005,361.5,577.5,1601,76.65,Rice,1587.572532,29.88572852,22.55198826
119,14028,233,MAHARASHTRA,NA,Bhandara,2006,378.1,494.3,1314,79.45,Rice,1138.802931,30.42806784,15.63241441
119,14028,233,MAHARASHTRA,NA,Bhandara,2007,387,672.69,1741.5,77.465,Rice,1203.603618,30.14487076,17.57258013
